code,year,avg_coverage,median_coverage,doses_sum,target_sum,coverage_count,avg_incidence_rate,incidence_count,total_cases
SVK,2001,96.26153846153846,99.0,401217.0,407518.0,26.0,0.47000000000000003,10.0,25.0
SVK,2002,98.42222222222223,99.0,446743.0,452084.0,27.0,1.04,10.0,56.0
SVK,2003,98.74,99.0,324791.0,329098.0,25.0,1.3599999999999999,10.0,73.0
SVK,2004,98.84642857142856,99.0,420486.0,424774.0,28.0,0.75,10.0,40.0
SVK,2005,98.57857142857142,98.85,419098.0,424123.0,28.0,0.53,10.0,28.0
SVK,2006,98.6214814814815,99.0,422496.0,376408.0,27.0,0.6818181818181818,11.0,40.0
SVK,2007,98.85111111111111,99.0,420201.0,372457.0,27.0,0.49090909090909085,11.0,29.0
SVK,2008,98.96037037037037,99.0,416231.0,419984.0,27.0,1.8545454545454545,11.0,110.0
SVK,2009,98.89,99.0,468567.0,473901.0,30.0,4.945454545454545,11.0,293.0
SVK,2010,98.7675,99.0,484408.0,490333.0,28.0,23.290909090909096,11.0,1381.0
SVK,2011,98.62214285714286,98.97,500123.0,507206.0,28.0,15.818181818181818,11.0,939.0
SVK,2012,97.86153846153846,98.80000000000001,377494.0,387009.0,26.0,16.063636363636366,11.0,955.0
SVK,2013,98.20769230769231,98.0,427218.0,435787.0,26.0,18.900000000000002,11.0,1125.0
SVK,2014,97.0,96.8,422496.0,436249.0,25.0,45.027272727272724,11.0,2682.0
SVK,2015,96.20769230769231,96.0,415828.0,433444.0,26.0,34.24545454545454,11.0,2042.0
SVK,2016,96.3076923076923,96.25,418711.0,435301.0,26.0,8.236363636363636,11.0,492.0
SVK,2017,96.73571428571428,96.4,425674.0,441931.0,28.0,4.633333333333334,9.0,227.0
SVK,2018,89.79523809523809,96.5,1133485.0,8375645.0,42.0,14.625,12.0,955.0
SVK,2019,89.9,96.7,1142725.0,8413197.0,42.0,15.866666666666667,12.0,1038.0
SVK,2020,89.29583333333333,96.65,162417.0,2253447.0,24.0,10.446153846153845,13.0,741.0
SVK,2021,89.04529411764706,96.86,1559167.0,11904991.0,51.0,1.6846153846153844,13.0,119.0
SVK,2022,83.288,96.25,1592421.0,11860036.0,55.0,2.963636363636363,11.0,178.0
SVK,2023,82.29927272727272,95.59,1503641.0,12212147.0,55.0,4.763636363636364,11.0,289.0
SVN,1980,86.25,86.25,0.0,0.0,2.0,,0.0,0.0
SVN,1981,87.05000000000001,87.05000000000001,0.0,0.0,2.0,,0.0,0.0
SVN,1982,86.15,86.15,0.0,0.0,2.0,,0.0,0.0
SVN,1983,88.55000000000001,88.55000000000001,0.0,0.0,2.0,,0.0,0.0
SVN,1984,89.35,89.35,0.0,0.0,2.0,,0.0,0.0
SVN,1985,90.0,90.0,0.0,0.0,2.0,,0.0,0.0
SVN,1986,90.85,90.85,0.0,0.0,2.0,,0.0,0.0
SVN,1987,92.7,92.7,0.0,0.0,2.0,,0.0,0.0
SVN,1988,93.05,93.05,0.0,0.0,2.0,,0.0,0.0
SVN,1989,92.85,92.85,0.0,0.0,2.0,,0.0,0.0
SVN,1990,92.65,92.65,0.0,0.0,2.0,,0.0,0.0
SVN,1991,91.83,93.5,0.0,0.0,8.0,9.7,5.0,97.0
SVN,1992,95.03875,98.0,0.0,0.0,16.0,4.8,5.0,48.0
SVN,1993,96.225,98.0,0.0,0.0,16.0,8.040000000000001,5.0,80.0
SVN,1994,96.4375,98.0,0.0,0.0,16.0,24.54,5.0,244.0
SVN,1995,96.9375,98.0,0.0,0.0,16.0,44.36,5.0,441.0
SVN,1996,96.75,98.0,0.0,0.0,16.0,7.840000000000001,5.0,78.0
SVN,1997,91.3625,94.0,0.0,0.0,16.0,9.559999999999999,5.0,95.0
SVN,1998,93.28571428571429,93.0,0.0,0.0,14.0,4.14,5.0,41.0
SVN,1999,95.27777777777777,96.0,0.0,0.0,18.0,2.92,5.0,29.0
SVN,2000,94.91666666666667,95.0,0.0,0.0,12.0,0.0,1.0,0.0
SVN,2001,94.577,93.985,140533.0,146579.0,20.0,6.530000000000001,10.0,130.0
SVN,2002,94.35714285714286,93.0,0.0,146229.0,14.0,3.6700000000000004,10.0,73.0
SVN,2003,95.28571428571429,95.0,0.0,286625.0,14.0,11.69,10.0,233.0
SVN,2004,95.0,94.0,0.0,0.0,13.0,6.92,10.0,138.0
SVN,2005,95.36363636363636,95.0,0.0,0.0,11.0,4.51,10.0,90.0
SVN,2006,97.16307692307691,97.0,0.0,0.0,13.0,26.281818181818185,11.0,579.0
SVN,2007,97.03307692307693,97.0,0.0,0.0,13.0,32.945454545454545,11.0,730.0
SVN,2008,97.10714285714286,97.0,0.0,0.0,14.0,9.60909090909091,11.0,214.0
SVN,2009,96.21428571428571,96.0,0.0,0.0,14.0,20.945454545454545,11.0,469.0
SVN,2010,86.44375,96.0,7884.0,17830.0,16.0,27.427272727272726,11.0,617.0
SVN,2011,87.5764705882353,96.0,8282.0,18110.0,17.0,13.845454545454544,11.0,312.0
SVN,2012,87.82352941176471,96.0,8996.0,18124.0,17.0,8.372727272727273,11.0,189.0
SVN,2013,85.22941176470589,94.8,6848.0,17836.0,17.0,7.609090909090909,11.0,172.0
SVN,2014,81.07894736842105,94.0,15564.0,35622.0,19.0,20.22727272727273,11.0,458.0
SVN,2015,78.8,94.0,15526.0,36302.0,22.0,3.972727272727273,11.0,90.0
SVN,2016,80.05,92.65,122828.0,160129.0,28.0,5.736363636363636,11.0,130.0
SVN,2017,78.56818181818181,93.2,14922.0,37074.0,22.0,9.881818181818183,11.0,224.0
SVN,2018,71.87857142857142,93.0,112112.0,503323.0,28.0,9.058333333333334,12.0,225.0
SVN,2019,73.39310344827587,93.6,134889.0,536733.0,29.0,7.283333333333334,12.0,182.0
SVN,2020,74.25,90.0,214961.0,527068.0,30.0,2.0615384615384618,13.0,56.0
SVN,2021,70.82166666666667,86.0,247966.0,553817.0,30.0,0.3615384615384615,13.0,10.0
SVN,2022,66.30363636363636,80.2,214054.0,582886.0,33.0,2.4833333333333334,12.0,63.0
SVN,2023,62.74085714285714,81.1,276498.0,3058503.0,35.0,5.718181818181818,11.0,133.0
SWE,1980,71.75,92.5,0.0,0.0,8.0,211.025,4.0,7015.0
SWE,1981,78.25,98.0,0.0,0.0,12.0,139.54000000000002,5.0,5805.0
SWE,1982,77.8,94.5,0.0,0.0,10.0,264.62,5.0,11015.0
SWE,1983,75.83333333333333,93.0,0.0,0.0,12.0,345.88,5.0,14404.0
SWE,1984,78.71428571428571,96.0,0.0,0.0,14.0,138.2,5.0,5761.0
SWE,1985,79.28571428571429,96.0,0.0,0.0,14.0,267.68,5.0,11177.0
SWE,1986,84.3076923076923,98.0,0.0,0.0,13.0,141.78,5.0,5933.0
SWE,1987,84.23076923076923,98.0,0.0,0.0,13.0,200.975,4.0,6751.0
SWE,1988,84.53846153846153,98.0,0.0,0.0,13.0,303.8,5.0,12815.0
SWE,1989,84.38461538461539,98.0,0.0,0.0,13.0,259.78,5.0,11031.0
SWE,1990,84.76923076923077,99.0,0.0,0.0,13.0,250.68,5.0,10727.0
SWE,1991,78.72222222222223,97.5,0.0,0.0,18.0,265.94,5.0,11458.0
SWE,1992,83.0,97.5,0.0,0.0,18.0,227.03999999999996,5.0,9840.0
SWE,1993,84.16666666666667,99.0,0.0,0.0,18.0,265.38,5.0,11568.0
SWE,1994,84.42105263157895,99.0,0.0,0.0,19.0,300.88,5.0,13209.0
SWE,1995,84.52631578947368,99.0,0.0,0.0,19.0,242.01999999999998,5.0,10681.0
SWE,1996,84.11111111111111,99.0,0.0,0.0,18.0,192.73999999999998,5.0,8520.0
SWE,1997,84.22222222222223,99.0,0.0,0.0,18.0,57.78000000000001,5.0,2556.0
SWE,1998,82.54545454545455,99.0,0.0,0.0,11.0,,0.0,0.0
SWE,1999,82.5,98.0,0.0,0.0,12.0,,0.0,0.0
SWE,2000,84.59285714285714,96.1,0.0,0.0,14.0,31.589999999999996,10.0,2802.0
SWE,2001,85.21428571428571,96.0,0.0,0.0,14.0,12.61111111111111,9.0,1010.0
SWE,2002,84.78461538461539,98.0,0.0,0.0,13.0,15.41,10.0,1375.0
SWE,2003,79.14285714285714,97.0,0.0,0.0,14.0,7.529999999999999,10.0,675.0
SWE,2004,81.40625,96.0,0.0,0.0,16.0,15.63,10.0,1406.0
SWE,2005,77.97777777777777,96.0,0.0,0.0,18.0,16.11,10.0,1455.0
SWE,2006,76.88823529411764,97.0,0.0,0.0,17.0,8.772727272727273,11.0,877.0
SWE,2007,81.09333333333333,96.0,0.0,0.0,15.0,7.327272727272727,11.0,738.0
SWE,2008,80.07222222222222,96.0,0.0,0.0,18.0,5.281818181818181,11.0,536.0
SWE,2009,84.0,97.0,0.0,0.0,17.0,3.1545454545454548,11.0,323.0
SWE,2010,84.29411764705883,97.0,0.0,0.0,17.0,2.909090909090909,11.0,300.0
SWE,2011,80.3736842105263,97.0,0.0,0.0,19.0,2.409090909090909,11.0,251.0
SWE,2012,82.68947368421053,97.5,0.0,0.0,19.0,3.872727272727272,11.0,404.0
SWE,2013,83.43157894736842,97.4,0.0,0.0,19.0,3.190909090909091,11.0,337.0
SWE,2014,83.81052631578947,97.0,0.0,0.0,19.0,7.072727272727272,11.0,754.0
SWE,2015,85.36818181818181,97.5,0.0,0.0,22.0,6.0181818181818185,11.0,650.0
SWE,2016,86.01304347826087,96.7,0.0,0.0,23.0,6.50909090909091,11.0,711.0
SWE,2017,85.97500000000001,96.7,0.0,0.0,24.0,7.963636363636365,11.0,881.0
SWE,2018,86.625,97.0,0.0,0.0,28.0,6.599999999999999,12.0,806.0
SWE,2019,88.75625,97.2,1063000.0,2036000.0,32.0,7.0249999999999995,12.0,867.0
SWE,2020,88.60277777777777,97.0,1094600.0,2065300.0,36.0,2.6166666666666667,12.0,325.0
SWE,2021,88.92325581395349,97.0,1252850.0,2088086.0,43.0,0.29090909090909095,11.0,32.0
SWE,2022,91.134375,92.5,1474700.0,2118766.0,64.0,0.4454545454545455,11.0,51.0
SWE,2023,91.25365853658536,93.1,1474700.0,2118766.0,41.0,1.6636363636363638,11.0,193.0
SWZ,1980,7.0,7.0,0.0,0.0,1.0,,0.0,192.0
SWZ,1981,39.61538461538461,30.0,0.0,0.0,13.0,2101.15,2.0,2592.0
SWZ,1982,51.625,50.5,0.0,0.0,8.0,3252.98,5.0,10407.0
SWZ,1983,53.23076923076923,46.0,0.0,0.0,13.0,1396.06,5.0,4663.0
SWZ,1984,56.38461538461539,50.0,0.0,0.0,13.0,1610.9599999999998,5.0,5537.0
SWZ,1985,64.3076923076923,61.0,0.0,0.0,13.0,1177.82,5.0,4302.0
SWZ,1986,76.6923076923077,74.0,0.0,0.0,13.0,861.74,5.0,3299.0
SWZ,1987,82.07692307692308,84.0,0.0,0.0,13.0,1238.4,5.0,4757.0
SWZ,1988,85.53846153846153,89.0,0.0,0.0,13.0,568.4399999999999,5.0,2285.0
SWZ,1989,86.0,89.0,0.0,0.0,16.0,361.22,5.0,1522.0
SWZ,1990,86.8125,89.0,0.0,0.0,16.0,341.12,5.0,1491.0
SWZ,1991,79.0,79.0,0.0,0.0,16.0,340.28,5.0,1551.0
SWZ,1992,89.58333333333333,93.0,0.0,0.0,12.0,550.15,4.0,2080.0
SWZ,1993,81.6875,85.0,0.0,0.0,16.0,1849.575,4.0,7188.0
SWZ,1994,86.86666666666666,94.0,0.0,0.0,15.0,165.0,4.0,641.0
SWZ,1995,91.125,94.0,0.0,0.0,16.0,36.059999999999995,5.0,176.0
SWZ,1996,73.26315789473684,76.0,0.0,0.0,19.0,372.6166666666666,6.0,2214.0
SWZ,1997,78.5,81.0,0.0,0.0,18.0,102.98333333333333,6.0,622.0
SWZ,1998,82.73684210526316,82.0,0.0,0.0,19.0,35.3,5.0,180.0
SWZ,1999,89.11111111111111,93.0,117921.0,130371.0,18.0,0.0,9.0,0.0
SWZ,2000,92.65,93.0,183581.0,216901.0,20.0,17.142857142857142,7.0,125.0
SWZ,2001,84.92857142857143,86.5,0.0,0.0,14.0,9.516666666666667,6.0,61.0
SWZ,2002,85.91304347826087,88.0,189888.0,222624.0,23.0,4.611111111111111,9.0,44.0
SWZ,2003,85.1304347826087,90.0,170799.0,261378.0,23.0,41.125,8.0,351.0
SWZ,2004,82.29166666666667,83.5,185328.0,239328.0,24.0,0.0,9.0,0.0
SWZ,2005,76.52,77.0,211127.0,304299.0,25.0,0.0,10.0,0.0
SWZ,2006,74.20833333333333,71.5,156580.0,340040.0,24.0,10.05,10.0,110.0
SWZ,2007,73.06923076923077,68.0,225936.0,422331.0,26.0,277.62,10.0,3028.0
SWZ,2008,80.29230769230769,80.0,266990.0,405114.0,26.0,89.82727272727273,11.0,1085.0
SWZ,2009,77.428,72.1,254502.0,449142.0,25.0,16.48888888888889,9.0,164.0
SWZ,2010,86.72413793103448,89.0,346430.0,436070.0,29.0,801.1222222222223,9.0,8015.0
SWZ,2011,86.26666666666667,90.0,266224.0,406847.0,27.0,552.5272727272727,11.0,6794.0
SWZ,2012,80.08148148148148,92.0,262237.0,455514.0,27.0,1.8636363636363635,11.0,23.0
SWZ,2013,89.47500000000001,95.8,249914.0,348834.0,28.0,9.73,10.0,110.0
SWZ,2014,88.87878787878788,90.1,323986.0,400758.0,33.0,0.4375,8.0,4.0
SWZ,2015,80.13125,82.6,317997.0,531970.0,32.0,1043.4333333333334,9.0,10732.0
SWZ,2016,82.55813953488372,88.0,383407.0,635001.0,43.0,0.6888888888888889,9.0,8.0
SWZ,2017,85.04473684210525,87.55,464076.0,639660.0,38.0,23.17,10.0,269.0
SWZ,2018,78.50285714285714,87.6,474818.0,731770.0,49.0,0.0,12.0,0.0
SWZ,2019,63.323125,87.0,493154.0,599425.0,64.0,129.25,10.0,1525.0
SWZ,2020,72.22653846153847,78.44,407439.0,622314.0,52.0,0.2125,8.0,2.0
SWZ,2021,79.11660714285713,74.5,451448.0,664900.0,56.0,0.2222222222222222,9.0,3.0
SWZ,2022,87.80125,96.91,584199.0,673876.0,56.0,6.5625,8.0,64.0
SWZ,2023,75.43277777777777,76.47,556804.0,786848.0,54.0,1765.9374999999998,8.0,17384.0
SXM,2017,90.43478260869566,91.0,4768.0,5300.0,23.0,0.0,9.0,0.0
SXM,2018,88.0,89.0,5111.0,5818.0,28.0,2.290909090909091,11.0,1.0
SYC,1980,,,0.0,0.0,0.0,25.166666666666668,3.0,5.0
SYC,1981,31.357142857142858,29.0,0.0,0.0,14.0,26.880000000000003,5.0,9.0
SYC,1982,66.83333333333333,64.0,0.0,0.0,6.0,1147.0800000000002,5.0,388.0
SYC,1983,97.83333333333333,98.0,0.0,0.0,6.0,994.75,4.0,272.0
SYC,1984,89.25,95.0,0.0,0.0,12.0,60.8,5.0,21.0
SYC,1985,89.5,90.0,0.0,0.0,14.0,28.639999999999997,5.0,10.0
SYC,1986,95.11764705882354,94.0,0.0,0.0,17.0,11.34,5.0,4.0
SYC,1987,93.33333333333333,94.0,0.0,0.0,15.0,5.6,5.0,2.0
SYC,1988,93.93333333333334,94.0,0.0,0.0,15.0,0.0,5.0,0.0
SYC,1989,96.36363636363636,98.0,0.0,0.0,11.0,13.680000000000001,5.0,5.0
SYC,1990,95.94117647058823,99.0,0.0,0.0,17.0,43.239999999999995,5.0,16.0
SYC,1991,95.85714285714286,98.0,0.0,0.0,7.0,40.1,2.0,6.0
SYC,1992,96.52941176470588,96.0,0.0,0.0,17.0,0.0,2.0,0.0
SYC,1993,96.14285714285714,96.0,0.0,0.0,7.0,0.0,2.0,0.0
SYC,1994,96.52941176470588,96.0,0.0,0.0,17.0,0.0,2.0,0.0
SYC,1995,98.4,98.0,0.0,0.0,20.0,0.0,6.0,0.0
SYC,1996,99.22222222222223,99.5,0.0,0.0,18.0,4.233333333333333,6.0,2.0
SYC,1997,98.88888888888889,99.0,0.0,0.0,18.0,6.283333333333334,6.0,3.0
SYC,1998,97.26315789473684,99.0,0.0,0.0,19.0,1292.4833333333333,6.0,626.0
SYC,1999,97.65238095238094,99.0,10217.0,10706.0,21.0,9.149999999999999,8.0,6.0
SYC,2000,98.125,98.0,0.0,0.0,8.0,0.0,1.0,0.0
SYC,2001,94.29629629629629,96.0,12910.0,14331.0,27.0,0.0,10.0,0.0
SYC,2002,99.03333333333333,99.0,11900.0,11940.0,27.0,0.0,10.0,0.0
SYC,2003,99.6923076923077,100.0,11528.0,11537.0,26.0,0.0,10.0,0.0
SYC,2004,99.63448275862069,100.0,25128.0,13148.0,29.0,0.0,10.0,0.0
SYC,2005,99.56206896551724,99.9,13137.0,13152.0,29.0,6.720000000000001,10.0,6.0
SYC,2006,99.67857142857143,100.0,14027.0,12511.0,28.0,10.063636363636364,11.0,10.0
SYC,2007,99.6576923076923,100.0,12227.0,12211.0,26.0,0.990909090909091,11.0,1.0
SYC,2008,99.48275862068965,100.0,13750.0,13778.0,29.0,0.0,11.0,0.0
SYC,2009,94.86785714285715,98.8,14165.0,14302.0,28.0,0.0,11.0,0.0
SYC,2010,99.003125,99.0,14218.0,14376.0,32.0,1.9181818181818182,11.0,2.0
SYC,2011,96.93636363636364,99.8,15169.0,15156.0,33.0,4.681818181818182,11.0,5.0
SYC,2012,98.46333333333334,98.0,14827.0,15053.0,30.0,0.0,11.0,0.0
SYC,2013,63.98979591836735,97.0,17570.0,17930.0,49.0,0.0,11.0,0.0
SYC,2014,77.92045454545455,99.0,19249.0,19660.0,44.0,0.0,11.0,0.0
SYC,2015,72.848,97.1,19125.0,19653.0,50.0,0.0,11.0,0.0
SYC,2016,75.5625,96.0,19096.0,19247.0,48.0,0.0,11.0,0.0
SYC,2017,95.22142857142858,98.1,19664.0,20232.0,42.0,0.0,11.0,0.0
SYC,2018,86.27230769230769,97.0,35369.0,39251.0,65.0,0.0,10.0,0.0
SYC,2019,97.39523809523808,99.0,37214.0,38194.0,63.0,4.958333333333333,12.0,7.0
SYC,2020,87.73913043478261,96.9,35578.0,39453.0,69.0,19.83076923076923,13.0,31.0
SYC,2021,89.684,94.0,36334.0,40555.0,65.0,0.0,13.0,0.0
SYC,2022,106.04276923076922,97.67,38494.0,39838.0,65.0,0.0,12.0,0.0
SYC,2023,87.29154929577464,94.77,38158.0,44508.0,71.0,0.0,12.0,0.0
SYR,1980,16.25,13.0,0.0,0.0,16.0,56.260000000000005,5.0,2921.0
SYR,1981,17.4375,14.0,0.0,0.0,16.0,58.959999999999994,5.0,3061.0
SYR,1982,18.5625,15.0,0.0,0.0,16.0,35.0,5.0,2078.0
SYR,1983,25.857142857142858,21.0,0.0,0.0,14.0,36.980000000000004,5.0,1973.0
SYR,1984,25.9375,24.0,0.0,0.0,16.0,44.04,5.0,2434.0
SYR,1985,29.875,29.0,0.0,0.0,16.0,23.36,5.0,1387.0
SYR,1986,69.625,86.0,0.0,0.0,16.0,53.42,5.0,3165.0
SYR,1987,53.529411764705884,42.0,0.0,0.0,17.0,15.88,5.0,1080.0
SYR,1988,56.76470588235294,59.0,0.0,0.0,17.0,7.26,5.0,576.0
SYR,1989,79.41176470588235,91.0,0.0,0.0,17.0,17.86,5.0,1187.0
SYR,1990,85.6470588235294,91.0,0.0,0.0,17.0,11.54,5.0,793.0
SYR,1991,88.66666666666667,89.0,0.0,0.0,15.0,9.0,5.0,656.0
SYR,1992,73.45,89.0,0.0,0.0,20.0,9.919999999999998,5.0,767.0
SYR,1993,79.55,90.0,0.0,0.0,20.0,35.49999999999999,5.0,2519.0
SYR,1994,83.6,89.0,0.0,0.0,20.0,23.500000000000004,5.0,1743.0
SYR,1995,86.4,90.0,0.0,0.0,20.0,34.5,5.0,2629.0
SYR,1996,89.95,93.0,0.0,0.0,20.0,41.12,5.0,3146.0
SYR,1997,86.75,92.0,0.0,0.0,20.0,102.28,5.0,7928.0
SYR,1998,88.8,92.5,0.0,0.0,20.0,72.76,5.0,5786.0
SYR,1999,91.54166666666667,94.0,3111201.0,3495631.0,24.0,90.0875,8.0,11720.0
SYR,2000,87.46666666666667,92.0,4556611.0,5204138.0,30.0,53.88888888888889,9.0,8084.0
SYR,2001,85.91176470588235,93.0,5236941.0,5828687.0,34.0,112.68999999999998,10.0,19235.0
SYR,2002,91.09375,98.0,5058450.0,5448835.0,32.0,84.13749999999999,8.0,11775.0
SYR,2003,97.30178571428571,99.0,5637911.0,9602765.0,28.0,41.57,10.0,7446.0
SYR,2004,89.03030303030303,98.0,5836739.0,10298286.0,33.0,32.57142857142857,7.0,4190.0
SYR,2005,88.61764705882354,98.0,6354941.0,10565279.0,34.0,4.866666666666666,9.0,830.0
SYR,2006,88.68484848484849,98.0,6251607.0,9986823.0,33.0,5.57,10.0,1099.0
SYR,2007,89.6969696969697,98.0,6199750.0,6165882.0,33.0,4.190909090909091,11.0,969.0
SYR,2008,89.74705882352941,98.0,4404650.0,5008431.0,34.0,2.7363636363636363,11.0,656.0
SYR,2009,90.51176470588236,99.0,1454993.0,5002194.0,34.0,0.7999999999999999,11.0,196.0
SYR,2010,91.15,99.0,6184405.0,6749658.0,36.0,1.0818181818181818,11.0,272.0
SYR,2011,85.30882352941177,91.0,7368711.0,9073864.0,34.0,0.8272727272727273,11.0,210.0
SYR,2012,69.10810810810811,72.0,4530579.0,6809595.0,37.0,0.33636363636363636,11.0,84.0
SYR,2013,69.97297297297297,75.0,4636961.0,6102019.0,37.0,3.8363636363636364,11.0,857.0
SYR,2014,70.02857142857142,70.0,4893053.0,6762624.0,35.0,9.866666666666667,3.0,600.0
SYR,2015,65.63888888888889,65.0,4371548.0,6563940.0,36.0,0.65,6.0,77.0
SYR,2016,71.22105263157896,67.5,4554900.0,6374898.0,38.0,0.9100000000000001,10.0,177.0
SYR,2017,74.25,74.0,5145530.0,6626477.0,36.0,6.090909090909091,11.0,1174.0
SYR,2018,69.64444444444445,70.0,6030633.0,8671667.0,45.0,4.141666666666667,12.0,971.0
SYR,2019,73.4090909090909,76.0,6615430.0,9085593.0,44.0,7.690909090909091,11.0,1726.0
SYR,2020,68.72022727272727,69.66,6510153.0,9493943.0,44.0,12.325000000000001,12.0,3115.0
SYR,2021,68.65744680851064,70.0,7009453.0,10143046.0,47.0,4.266666666666667,12.0,1111.0
SYR,2022,63.11617021276596,64.83,6342965.0,10039955.0,47.0,7.808333333333334,12.0,2104.0
SYR,2023,67.3124,73.11000000000001,7233629.0,10653886.0,50.0,8.08,10.0,1911.0
TCA,1980,49.5,44.0,0.0,0.0,4.0,211.51999999999998,5.0,8.0
TCA,1981,32.333333333333336,28.5,0.0,0.0,6.0,1112.8,5.0,44.0
TCA,1982,52.75,58.5,0.0,0.0,8.0,72.32000000000001,5.0,3.0
TCA,1983,60.5,70.0,0.0,0.0,6.0,2299.6400000000003,5.0,100.0
TCA,1984,56.666666666666664,60.0,0.0,0.0,6.0,131.76,5.0,6.0
TCA,1985,75.25,72.0,0.0,0.0,8.0,42.0,5.0,2.0
TCA,1986,72.25,72.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1987,97.16666666666667,99.5,0.0,0.0,6.0,0.0,5.0,0.0
TCA,1988,93.0,93.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1989,91.375,92.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1990,93.75,97.5,0.0,0.0,8.0,34.22,5.0,2.0
TCA,1991,99.0,99.0,0.0,0.0,8.0,130.02,5.0,8.0
TCA,1992,77.75,76.5,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1993,95.75,95.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1994,97.125,98.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1995,99.0,99.0,0.0,0.0,8.0,53.14,5.0,4.0
TCA,1996,99.0,99.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1997,99.0,99.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1998,99.375,99.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,1999,74.625,75.0,0.0,0.0,8.0,0.0,5.0,0.0
TCA,2000,103.02866666666667,100.0,2827.0,2574.0,15.0,26.7,10.0,5.0
TCA,2001,,,,,,0.0,6.0,0.0
TCA,2002,,,,,,0.0,4.0,0.0
TCA,2003,81.84875,92.0,996.0,1436.0,8.0,0.0,10.0,0.0
TCA,2017,90.6,90.5,5588.0,6162.0,20.0,0.0,9.0,0.0
TCA,2018,86.625,91.0,9130.0,10302.0,32.0,0.0,12.0,0.0
TCA,2019,89.3125,93.0,8248.0,8665.0,32.0,0.0,12.0,0.0
TCA,2020,45.75818181818182,57.94,7211.0,8634.0,55.0,0.0,11.0,0.0
TCA,2021,89.63333333333334,88.75,7595.0,8469.0,30.0,0.0,12.0,0.0
TCA,2022,93.13550000000001,96.94,9423.0,9879.0,40.0,0.0,12.0,0.0
TCA,2023,89.8145,99.63,10144.0,11160.0,40.0,0.0,12.0,0.0
TCD,1980,,,0.0,0.0,0.0,1.8,1.0,8.0
TCD,1981,,,0.0,0.0,0.0,35.65,2.0,322.0
TCD,1982,,,0.0,0.0,0.0,90.1,5.0,2746.0
TCD,1983,5.25,1.0,0.0,0.0,4.0,378.71999999999997,5.0,9565.0
TCD,1984,9.2,8.0,0.0,0.0,5.0,387.56,5.0,9965.0
TCD,1985,9.8,7.0,0.0,0.0,5.0,320.08000000000004,5.0,8347.0
TCD,1986,15.0,10.0,0.0,0.0,7.0,239.01999999999998,5.0,6594.0
TCD,1987,17.9375,14.0,0.0,0.0,16.0,324.23333333333335,3.0,6312.0
TCD,1988,18.4375,14.0,0.0,0.0,16.0,312.90000000000003,3.0,6188.0
TCD,1989,31.125,23.0,0.0,0.0,16.0,515.2666666666667,3.0,9711.0
TCD,1990,23.083333333333332,20.0,0.0,0.0,12.0,492.6666666666667,3.0,9567.0
TCD,1991,23.75,18.0,0.0,0.0,16.0,1197.1000000000001,3.0,22822.0
TCD,1992,18.529411764705884,11.0,0.0,0.0,17.0,1036.3666666666666,3.0,20650.0
TCD,1993,26.647058823529413,19.0,0.0,0.0,17.0,1105.1333333333334,3.0,22577.0
TCD,1994,32.11764705882353,24.0,0.0,0.0,17.0,715.5500000000001,2.0,10302.0
TCD,1995,32.8125,25.0,0.0,0.0,16.0,1302.8333333333333,3.0,28444.0
TCD,1996,28.125,21.0,0.0,0.0,16.0,1312.4333333333332,3.0,29773.0
TCD,1997,31.58823529411765,29.0,0.0,0.0,17.0,367.0,6.0,18044.0
TCD,1998,30.88888888888889,28.0,0.0,0.0,18.0,610.65,4.0,20035.0
TCD,1999,41.30588235294118,42.8,554736.0,1572972.0,17.0,278.56666666666666,3.0,7190.0
TCD,2000,35.19428571428572,36.0,805810.0,3316480.0,21.0,143.8,3.0,3748.0
TCD,2001,31.714285714285715,29.5,741783.0,2864307.0,14.0,707.55,4.0,25383.0
TCD,2002,48.05,47.0,908250.0,2297771.0,20.0,266.40000000000003,3.0,7723.0
TCD,2003,48.75,47.0,1161571.0,2105715.0,20.0,417.875,4.0,16179.0
TCD,2004,44.526315789473685,47.0,931668.0,2160617.0,19.0,261.55,4.0,10580.0
TCD,2005,56.421052631578945,58.0,1276446.0,2307250.0,19.0,3.9,5.0,386.0
TCD,2006,69.56521739130434,74.0,3844054.0,4554078.0,23.0,30.740000000000002,5.0,1802.0
TCD,2007,63.476190476190474,66.0,1752403.0,2043938.0,21.0,13.274999999999999,4.0,663.0
TCD,2008,40.89888888888889,43.0,1716767.0,3394789.0,27.0,5.319999999999999,5.0,426.0
TCD,2009,63.0,72.0,2696655.0,3553276.0,27.0,6.3500000000000005,6.0,527.0
TCD,2010,71.22222222222223,82.0,3243903.0,5711507.0,27.0,5.48,5.0,582.0
TCD,2011,63.46153846153846,68.5,3013774.0,4492866.0,26.0,121.03333333333335,6.0,9334.0
TCD,2012,58.35294117647059,70.0,4138261.0,4769484.0,34.0,6.540000000000001,5.0,635.0
