code,year,antigen_base,drop_pct
ALB,2015,MCV,-0.009275163174166864
ALB,2015,PCV,0.0006734006734006352
ALB,2015,RCV,0.0
ALB,2016,DTPCV,0.004723346828610006
ALB,2016,IPV,0.0
ALB,2016,MCV,-0.016632016632016574
ALB,2016,PCV,0.003714961161769749
ALB,2016,RCV,0.0
ALB,2017,DTPCV,0.003222017116965865
ALB,2017,IPV,0.0
ALB,2017,MCV,-0.022480512249443085
ALB,2017,PCV,0.0047005103411227695
ALB,2017,RCV,0.0
ALB,2018,DTPCV,0.0008422329279386463
ALB,2018,IPV,0.0
ALB,2018,MCV,-0.02275304791607599
ALB,2018,PCV,0.005745673895095061
ALB,2018,RCV,0.0
ALB,2019,DTPCV,0.0013485721991841808
ALB,2019,FLU_CHILD,0.0
ALB,2019,IPV,0.0
ALB,2019,MCV,-0.012426284751474377
ALB,2019,PCV,0.031103464561616615
ALB,2019,RCV,0.0
ALB,2019,ROTA,0.0
ALB,2020,DTPCV,0.0047246220302376
ALB,2020,FLU_CHILD,0.0
ALB,2020,IPV,0.0
ALB,2020,MCV,-0.03332845004394974
ALB,2020,PCV,0.06383842484522473
ALB,2020,RCV,0.0
ALB,2020,ROTA,0.0
ALB,2021,DTPCV,0.003109864899311676
ALB,2021,IPV,0.0
ALB,2021,MCV,-0.05776984218408018
ALB,2021,PCV,0.09286805909322475
ALB,2021,RCV,0.0
ALB,2021,ROTA,0.0
ALB,2022,DTPCV,0.009625668449197936
ALB,2022,FLU_CHILD,0.2631578947368421
ALB,2022,IPV,0.0014773306164035682
ALB,2022,MCV,-0.08216864663405535
ALB,2022,PCV,0.11279495524816928
ALB,2022,RCV,0.0
ALB,2022,ROTA,0.0
ALB,2023,DTPCV,0.009993881297165042
ALB,2023,FLU_CHILD,0.2631578947368421
ALB,2023,IPV,0.00969124047878117
ALB,2023,MCV,-0.11828603495270151
ALB,2023,PCV,0.12998096015231872
ALB,2023,RCV,0.0
ALB,2023,ROTA,0.0
AMR,1980,DTPCV,0.25
AMR,1980,MCV,0.0
AMR,1980,RCV,0.0
AMR,1981,DTPCV,0.25
AMR,1981,MCV,0.0
AMR,1981,RCV,0.0
AMR,1982,DTPCV,0.22666666666666666
AMR,1982,MCV,0.0
AMR,1982,RCV,0.0
AMR,1983,DTPCV,0.21052631578947367
AMR,1983,MCV,0.0
AMR,1983,RCV,0.0
AMR,1984,DTPCV,0.2
AMR,1984,MCV,0.0
AMR,1984,RCV,0.0
AMR,1985,DTPCV,0.2
AMR,1985,MCV,0.0
AMR,1985,RCV,0.0
AMR,1986,DTPCV,0.19753086419753085
AMR,1986,MCV,0.0
AMR,1986,RCV,0.0
AMR,1987,DTPCV,0.17857142857142858
AMR,1987,MCV,0.0
AMR,1987,RCV,0.0
AMR,1988,DTPCV,0.16279069767441862
AMR,1988,MCV,0.0
AMR,1988,RCV,0.0
AMR,1989,DTPCV,0.1724137931034483
AMR,1989,MCV,0.0
AMR,1989,RCV,0.0
AMR,1990,DTPCV,0.16853932584269662
AMR,1990,MCV,0.0
AMR,1990,RCV,0.0
AMR,1991,DTPCV,0.13043478260869565
AMR,1991,MCV,0.0
AMR,1991,RCV,0.0
AMR,1992,DTPCV,0.14130434782608695
AMR,1992,MCV,0.0
AMR,1992,RCV,0.0
AMR,1993,DTPCV,0.12903225806451613
AMR,1993,MCV,0.0
AMR,1993,RCV,0.0
AMR,1994,DTPCV,0.011764705882352941
AMR,1994,MCV,0.0
AMR,1994,RCV,0.0
AMR,1995,DTPCV,0.07526881720430108
AMR,1995,MCV,0.0
AMR,1995,RCV,0.0
AMR,1996,DTPCV,0.06593406593406594
AMR,1996,MCV,0.0
AMR,1996,RCV,0.0
AMR,1997,DTPCV,0.10416666666666667
AMR,1997,MCV,0.0
AMR,1997,RCV,0.0
AMR,1998,DTPCV,0.08333333333333333
AMR,1998,MCV,0.0
AMR,1998,RCV,0.0
AMR,1999,DTPCV,0.07216494845360824
AMR,1999,MCV,0.0
AMR,1999,RCV,0.0
AMR,2000,DTPCV,0.061855670103092786
AMR,2000,MCV,0.3010752688172043
AMR,2000,RCV,0.0
AMR,2001,DTPCV,0.052083333333333336
AMR,2001,MCV,0.2978723404255319
AMR,2001,RCV,0.0
AMR,2002,DTPCV,0.041666666666666664
AMR,2002,MCV,0.3225806451612903
AMR,2002,RCV,0.0
AMR,2003,DTPCV,0.041237113402061855
AMR,2003,MCV,0.35106382978723405
AMR,2003,RCV,0.0
AMR,2004,DTPCV,0.030927835051546393
AMR,2004,MCV,0.3225806451612903
AMR,2004,RCV,0.0
AMR,2005,DTPCV,0.04081632653061224
AMR,2005,MCV,0.32608695652173914
AMR,2005,RCV,0.0
AMR,2006,DTPCV,0.030927835051546393
AMR,2006,MCV,0.35106382978723405
AMR,2006,RCV,0.0
AMR,2007,DTPCV,0.020833333333333332
AMR,2007,MCV,0.3548387096774194
AMR,2007,RCV,0.0
AMR,2008,DTPCV,0.041237113402061855
AMR,2008,MCV,0.3404255319148936
AMR,2008,RCV,0.0
AMR,2009,DTPCV,0.030927835051546393
AMR,2009,MCV,0.2903225806451613
AMR,2009,RCV,0.0
AMR,2010,DTPCV,0.030927835051546393
AMR,2010,MCV,0.27956989247311825
AMR,2010,RCV,0.0
AMR,2011,DTPCV,0.030927835051546393
AMR,2011,MCV,0.23404255319148937
AMR,2011,RCV,0.0
AMR,2012,DTPCV,0.03125
AMR,2012,MCV,0.22340425531914893
AMR,2012,RCV,0.0
AMR,2013,DTPCV,0.042105263157894736
AMR,2013,MCV,0.2391304347826087
AMR,2013,RCV,0.0
AMR,2014,DTPCV,0.0625
AMR,2014,MCV,0.16129032258064516
AMR,2014,RCV,0.0
AMR,2015,DTPCV,0.061855670103092786
AMR,2015,IPV,0.0
AMR,2015,MCV,0.16129032258064516
AMR,2015,RCV,0.0
AMR,2016,DTPCV,0.052083333333333336
AMR,2016,IPV,0.0
AMR,2016,MCV,0.13043478260869565
AMR,2016,RCV,0.0
AMR,2017,DTPCV,0.07446808510638298
AMR,2017,IPV,0.0
AMR,2017,MCV,0.14772727272727273
AMR,2017,RCV,0.0
AMR,2018,DTPCV,0.043478260869565216
AMR,2018,IPV,0.0
AMR,2018,MCV,0.07692307692307693
AMR,2018,RCV,0.0
AMR,2019,DTPCV,0.056179775280898875
AMR,2019,IPV,0.0
AMR,2019,MCV,0.1724137931034483
AMR,2019,RCV,0.0
AMR,2020,DTPCV,0.07954545454545454
AMR,2020,IPV,0.0
AMR,2020,MCV,0.1511627906976744
AMR,2020,RCV,0.0
AMR,2021,DTPCV,0.06896551724137931
AMR,2021,IPV,0.21518987341772153
AMR,2021,MCV,0.09411764705882353
AMR,2021,RCV,0.0
AMR,2022,DTPCV,0.07777777777777778
AMR,2022,IPV,0.14634146341463414
AMR,2022,MCV,0.09523809523809523
AMR,2022,RCV,0.0
AMR,2023,DTPCV,0.054945054945054944
AMR,2023,IPV,0.10714285714285714
